1.835698150882288004e+01 4.021926051200913399e+00 5.998312442060278471e-01 -3.629405034647148476e+00 1.974643948243600278e+01 1.087810093505112974e+01 1.403193877416626556e+01 -4.994965754865264174e+00 2.059360842825229909e+01 -4.268630823267416829e+00 1.435920293803132530e+01 2.329578947093074781e+00 -1.041902978074301345e+01 -7.906165474175304020e+00 -4.914944553467848642e+00 9.035885358826450942e-01 -5.582239487102226505e+00 8.733254057349082444e+00 1.252196936422898155e+01 2.280493317407960685e+00 1.316286041477591762e-01 -1.214617599730858188e+01 6.034644205567493813e+00 4.923861990796533916e-02 7.900396885702684280e+00 1.180792524302769486e+01 -8.470045667606374451e+00 1.407109261892902730e+01 -4.307715675191056803e+00 2.120299915941103919e+01 -6.314151235048779398e+00 -1.143744302183769612e+01 -2.834652590872699385e+00 1.525068289243265518e+01 1.685100352096620924e+01 1.005309971924262946e+01 1.368243367852117753e+00 1.368710145595162864e+01 -2.057026950215562522e+01 -3.577111865793005219e+00 -4.292773251990979588e+00 -5.204033787151204571e+00 -1.326926690117202234e+01 -1.122384970865573095e+01 -1.153624904125418205e+01 1.011387508170931859e+01 1.204350733985205757e+01 1.283539472326881103e+01 1.548218155896107895e+01 2.994390523031470241e+00 1.442273463160323210e+01 -2.764338019140784475e+00 2.867030350526636795e+00 4.940737245225793828e+00 1.876696104219142214e+01 -6.424746834711369203e+00 7.865257650019590763e+00 -1.052192160712544400e+01 -1.006760937465501904e+01 6.060782096822789455e+00 2.232028902228888967e+01 -1.399397477768484599e+01 9.348288811462833081e+00 1.489530640269097539e+00 -3.580515907124388608e+00 -4.281883208456418011e+00 -6.368077589140491712e-01 7.839649478609997502e+00 -4.941477169079774967e+00 1.056631540270842784e+01 8.828656642586683034e+00 -1.348565822730884101e+01 -1.423511568788036286e+01 4.129303849091436884e-03 -2.159268884758442475e+00 -7.738785928478339571e+00 5.242753886183857404e+00 6.302397117255394976e-01 -1.669148348179203722e+01 -5.523395029244742016e-01 -9.770320634297185336e+00 8.269124600850576101e+00 -8.716172955932025346e+00 -1.448341037292042799e+01 -1.556843454587109576e+01 2.596811094881927406e+00 1.609914723389611524e+01 1.875122544786642464e+01 1.555457357242762662e+01 -5.565956071382226256e+00 6.269267762280875012e+00 1.792169361114733350e+00 -4.699925529552888115e+00 1.055979134166577182e+01 2.692859030061678638e+01 1.029504730231895948e+01 1.684959799241074663e+01 -2.191393235371655379e+01 -1.544881174344377506e+01 -3.053730114574209953e+00 1.000000000000000000e+00
-7.242949560129710029e+00 -8.389266636978813807e+00 -7.181550595295091100e+00 -1.876810908584778659e+01 1.020314947571559161e+00 -1.665073391556214588e+01 -8.296774015189626539e+00 1.348868367953132896e+01 7.759169894590751682e+00 3.321041398284427348e+00 -1.158363698449661694e+00 7.611018108729353138e+00 3.370999624969063024e+00 5.034919403868192589e+00 -8.468596029160243788e+00 2.148165872975781454e+01 8.084982700886623519e+00 9.045637351130029202e+00 -6.139398329372063312e-01 -1.897728082651677894e+01 -6.167967492880672253e+00 -1.350663193760959935e+01 -2.055203563481520668e+00 -9.277327549577702115e+00 1.404107262659475985e+01 1.050354504884890972e+01 -4.811784487317906311e+00 -2.615682455812009088e+00 2.003522959792616298e+00 1.378645173433618309e-01 -5.156666343972388766e+00 -5.478642775186970404e+00 -5.049193045462423868e+00 8.657336823646646806e+00 -5.345058735323257260e+00 -8.546902191944820260e+00 -1.838389182703145508e+01 1.767528507733810539e+00 7.147550425986470835e+00 1.416760040860522096e+00 -3.307901208360910505e-01 1.514259082763306097e+01 -3.544433053638289532e-01 2.443339652031107256e+00 -6.333319582056612163e+00 2.008296577981434350e+00 1.351672990004607300e+01 -4.916866411440676266e-01 -1.065965081218513788e+01 3.865258439323078665e+00 9.025544484216178276e+00 -6.087459104757156680e+00 1.418817740858606680e+00 1.829799963821765374e+01 7.492972827144799730e+00 4.641702510300171447e+00 -6.400902963787994615e+00 2.156098493760972179e+00 -7.332422877109666004e+00 -6.079802790740773233e+00 2.947653331311373304e+00 1.474483135345397544e+00 9.626953536462742989e+00 2.753668316344091238e+01 2.419613396225332558e+00 8.918569473395983493e+00 -1.911816176079076612e+00 -1.020008853337590438e+01 -1.214132974649012553e+01 1.261233898401880182e+01 1.102971088148687606e+01 2.024793661146884816e+01 6.109069177873223122e-01 -7.051796582602396946e+00 9.562879426526490478e-01 6.222066351165023157e+00 2.220638284502861826e+00 9.257358627302112453e-01 -2.927445177569974355e+00 -6.468857777650507401e+00 3.142992116027412131e+00 -6.233149187476494824e+00 -1.449390638441808221e+01 -5.929660933259550681e+00 -1.852290536056900194e+01 -2.698146190613113671e+00 9.913612845846850874e+00 -1.913090724819361554e+01 -1.007870560048176856e+01 -9.393018368154676168e+00 -1.193486071580476704e+01 -1.916562587991094091e+01 -5.372477210787943491e+00 -1.255199539178725132e+01 8.400706316366017390e+00 -1.726937841943744445e+01 1.388754266334220588e+01 -1.314199019902003229e+01 -4.841000493434409080e+00 -2.053293821397121732e+01 1.000000000000000000e+00
-8.245480093733227323e-01 5.223393889098103315e+00 1.774472375464399221e+01 -2.034322941568047938e+01 1.265964731594803938e+00 -2.690647885503345993e+00 2.048562183845779217e+01 -8.304584848092035898e+00 -4.580194019088701829e+00 -2.956228880315049423e+01 9.379614798711793711e+00 2.112302995925933047e+01 -4.753553955926567376e+00 8.349878477770607432e+00 -1.888025315728556208e+01 -2.177571023490380231e+00 1.914311365911630602e+01 -2.402758460320808531e+00 3.716472244394373181e-01 2.256770571489958577e-01 6.809910781251466538e+00 -1.295113845814729814e+01 -1.155394381320845598e+00 1.034265977468368369e+01 1.015619245054326569e+01 1.608424015321095979e+01 -3.971297499492650651e+00 -2.076734189188409729e+01 -2.345815364075291853e+01 -1.960592786320127345e+00 3.813346113488303435e-01 1.462030198175566120e+01 -5.668575884408354248e+00 1.563760431090948266e+01 -1.223556245360000716e+01 2.072661336143482913e+00 -9.443708793093685827e+00 -1.431687593116130763e+01 -1.298829224030667362e+00 2.596807185137189222e+00 2.043800877470293642e+01 2.262269008564110706e+01 1.078023158857577357e+01 9.140044274729854479e+00 9.702785996848454886e+00 1.796068551081450337e+01 -1.713073878191297750e+00 9.358054043467911143e+00 1.655260288871919983e+01 8.100733681690390764e-01 -8.486430369402325979e+00 6.494378098819313827e+00 7.664810586684157379e+00 5.833946168286392009e+00 -1.217545709282896915e+01 4.732666902807405762e+00 2.774941003605949863e+00 1.369375089065812290e+01 5.203044834219634485e-01 -9.764460855050048238e+00 7.046811308907394711e+00 -1.749264974907568515e+01 4.608276797557959270e+00 9.190650777866474996e+00 -1.010390459962971299e+01 -1.718612290381618946e-01 9.352266077883999884e+00 -1.914678064534619251e-01 1.084309044671889488e+01 -6.325570721284495157e+00 1.367701409878264718e+00 9.978033539788675910e+00 2.674493889182527617e+00 1.743165083963096995e+00 -4.899641681930597237e+00 3.787409382374603339e+00 1.436544880283373987e-02 3.108361969757333032e+00 1.300078855790863841e+01 1.084429494073569344e+01 -5.570314260281771901e+00 -1.533901165199353933e+01 -8.851169317700161798e+00 2.474071553154264080e+01 -1.492374028750917603e+01 2.501911752092081276e+00 5.064967315330025421e+00 1.621775900449391905e+00 4.068438035803069397e+00 7.779230449312763085e+00 1.493545985180540647e+01 3.088433671410905301e+00 1.626895817850825310e+01 -3.843898575268541173e-01 2.197041042078981476e+01 2.245721179312564431e+00 5.053301728807405580e-01 2.402914986560839239e+01 -1.003253723235864392e+01 7.808007943805622686e-01 1.000000000000000000e+00
-3.249996011010304553e+00 -5.967080151158398849e+00 9.730284007622646669e+00 -3.199103904963758183e+00 1.383682001047873200e+01 -3.616465190615818504e+00 -6.183184228221365153e+00 2.993977648159848570e+00 -5.861677622311933789e+00 3.618087653874036302e+00 1.012516102860272049e+01 2.398863134740138747e+01 -1.182545960665162887e+01 5.444115940164021339e+00 5.431386880582867782e+00 -4.233158283496897489e+00 7.452194909363432096e+00 -5.628448382794100091e-01 2.520545453234149802e-01 6.319722775444143181e-01 2.350109137738997322e+00 1.055845475258628818e+00 -1.274964063820496385e+01 1.867992238999998023e+01 -9.810126599234017419e+00 1.682025992003911341e+01 9.497524149888722178e+00 3.829697711985751152e-01 -3.508191955814808249e+00 -8.173922108502338801e+00 9.608386199898230728e+00 -1.143821972511640794e+01 9.339895361773638882e+00 -1.256575735608635647e+01 -3.868556618667147617e+00 4.878840456645840540e+00 1.587880955138763994e+01 -5.967720409818372040e+00 8.966578800326507448e+00 -5.017326449878593664e+00 1.982586381127412700e+00 7.236328388670244527e-01 -1.477425908038280999e+00 2.832852106386816171e+00 -2.165484851389700083e+01 3.430969830660102193e+00 -7.534425008151425018e+00 7.298056570946845234e+00 -2.823523021640551800e+00 8.892630592892446728e+00 -2.015003467947756377e+01 1.520408058633403492e+01 5.953573534654556632e+00 1.404731187094734679e+01 5.786697867564467579e+00 5.690255730179131888e+00 5.252931910778993796e+00 2.841136153858394131e+00 4.063945263394626473e+00 -4.085385556526127893e+00 3.112602466238935861e+01 9.666784899149444499e+00 3.744015311405422541e-01 1.560524066706507451e+00 4.890791798001123958e+00 -5.371156518507096855e+00 1.742837680192608119e+01 5.126646651607694949e+00 1.917086977399903969e+00 4.101650936045445617e-01 -3.446791545493317344e+00 -1.575042371425238841e+01 1.916153801327141082e+01 1.082981974314692053e+01 -4.388736756363141644e+00 1.628010429116262481e+00 2.490700230341197852e+01 -1.010126268303651287e+01 2.601501054241933009e+00 -1.503512259113012206e+01 1.829176274296422022e+01 1.055127114904124319e+01 4.572440895762506230e+00 -1.679815663395225922e+00 -3.013555491278804510e+00 -1.983980629913290272e+00 1.109297555416686265e+01 -2.278773565295538717e+01 6.374677374422764053e+00 1.175262019948063674e+01 -7.123626598341294525e+00 6.143286203773959286e+00 1.675681746956430018e+01 8.314675783083872673e+00 -4.035706057353682930e+00 2.202547927361508684e+01 -1.280482169180151608e+01 -1.074585931424348928e+01 -1.349131666596145962e+01 1.826333587343171416e+01 1.000000000000000000e+00
-2.614772788291361394e+00 -5.231756266993187410e+00 -7.319168513487398720e+00 1.217402647995642795e+01 1.467539121754675602e+00 -1.368960393169120593e+01 -5.356116072246158488e+00 -1.042976059305453340e+00 8.489813070279904395e+00 -2.198102684529987272e+01 2.034314573705036011e+01 -2.795448414195709219e-01 -1.390296917445805081e+00 3.439661964974782382e+00 9.980177124214582918e+00 -5.887053876545131459e+00 -5.292007822360386804e+00 4.770015467822991795e+00 -7.919203249647785547e+00 -1.084838209018532318e+01 8.323558012192636468e+00 6.094790212936373131e+00 4.774027427184452499e+00 -1.544952214762843035e+01 2.842825400506172162e+00 1.647992950965919334e+01 3.397543879766804942e+00 -4.833719901573729216e-01 2.261899874473622063e+00 -1.053531140533519128e+01 1.051465753586915675e+01 3.235335191630985818e+00 3.079185162086042027e+01 -8.090093964816955641e-01 8.576806346665865277e+00 1.076281079052591627e+00 -1.215266535377679347e+01 -6.240205076719554711e+00 1.251422851540356262e+01 -5.356608573196797174e+00 1.095133906970951543e+01 6.266818954128639874e+00 5.045270471975956461e+00 -1.566055037266924410e+00 1.895566028084295951e+01 -1.360333945943682643e+01 -7.456083738107889047e+00 1.189408647052143442e+00 6.452177045601473537e+00 -2.068028874399238504e+01 5.603062771189303959e+00 -5.369413279659477567e+00 4.274931437236861420e+00 9.959831338597364692e+00 -1.631827935327805568e+00 5.977624480689737174e-01 -7.324905019703619402e+00 -7.688531292895831371e+00 -1.367402839452121555e+01 -2.100453368532375720e+01 -5.122706028887332730e-01 2.289394864631121518e+00 3.156797081441230723e+00 -1.165189628459482307e+01 -1.715566691421063794e+01 1.451671500303494122e+00 -9.220291812657917419e+00 1.241490775079254938e+01 1.801042846572675415e+01 -4.354059716356915466e+00 -4.632353253095925716e+00 -6.646798692455033741e-01 4.752279873260373932e+00 -1.264985993794550723e+01 1.715115652047616734e+01 -5.032166784187380948e+00 1.519907740250398298e+01 -9.848881372690625469e+00 1.284737474366496102e+00 1.567901305395585609e+01 1.709945051342721456e+00 -8.861447870315176445e+00 -1.635981266025468983e+01 1.043331107488698528e+01 -5.618702408857293662e+00 -1.632022878361434337e+01 4.796911608068253230e+00 5.092537406491952190e+00 -2.590498169587383259e+01 -1.820817212841189026e+00 1.914466143189423875e+00 1.485089628203801304e+01 2.658120002795596015e+00 -9.930605979717327614e+00 -1.109269222500752328e+01 -7.762502075249360090e+00 1.357101998811381494e+00 -1.738641093242533486e+01 9.109104006241993901e+00 -7.303389743759864938e-01 1.000000000000000000e+00
4.719919829119408661e+00 7.324502256082169316e-01 1.099709685483570842e+00 -1.675818893456050063e+01 1.575087241702495078e+01 -3.079873008703243098e+00 1.338167642632860499e+01 2.651614007133693551e+00 -1.114183673878825509e+01 1.851751918700611910e+01 -1.310231610364558641e+01 4.397143107533651119e+00 -1.004006063375875435e+01 8.858693866779923098e+00 -1.613736153430738440e+01 1.013701287249440064e+01 -4.806066884439529119e+00 2.344479670345930522e+00 1.037851174476245397e+01 -5.070012436480580753e+00 -1.711333108557599303e+01 1.020873736201837856e+00 -5.901968754394460781e+00 -1.348748432171448286e+01 1.031787015621067027e+01 -6.031861773375154279e+00 5.975733595467752401e+00 6.783605678325137056e+00 9.718639521923969626e-01 1.998931170345152353e+01 4.215392164580632262e+00 -1.504871184819734431e+01 3.762223626819930278e+00 -1.962746550956316938e+01 2.368967196956733190e+01 -1.015548183632388834e+01 -1.354808801442388422e+01 2.226392909039918067e+01 1.544451614582048604e+00 -3.306203030501799756e+00 3.436195875901986163e-01 -1.983370873445581850e+01 -3.845639780026599119e+00 1.222389895159482087e+01 8.414462214854879107e+00 1.680827996247606038e+01 1.115309624982853443e+01 1.659347254265165361e+01 -2.296300634542457697e+00 5.202712401049672586e+00 4.934714303444825312e+00 -2.401097866259383196e+01 3.136735265054057642e+00 2.290725695636541825e+00 -4.298434617754328002e+00 -4.903910942867038547e-01 -4.130621717215792188e+00 -7.333743885275156416e+00 -7.661818984477555716e+00 -6.676740546481253702e+00 -7.592318427462731556e+00 -3.943832882903896664e+00 -6.066237177478262410e+00 -2.187968434625191350e+01 9.492408553439366514e+00 1.624557289687482253e+01 1.234397841392452122e+00 6.516774862098587029e+00 -8.110981144646451924e+00 -1.852310166468802066e+01 -8.619109223050914537e+00 -1.206685713987350894e+01 -1.422336767844070238e+01 -5.503078982143173370e+00 -2.590828572014152620e+00 9.684389307655782986e+00 -1.089123912185333332e+01 -2.312341427590781928e-01 1.544113971052995105e+01 4.832596909377282479e+00 -2.354151565058790396e+01 -2.961920056349687802e-01 1.134990837332526148e+00 -3.848925967985560859e-01 -1.308534706588011964e+01 1.110855210739866550e+01 -8.413650653203635699e+00 -1.802218500724036687e+01 5.058328359262276308e+00 -6.075728498665671218e+00 -1.330909983953592723e+00 1.806132343440273402e+01 -8.928996697547804118e+00 -4.434825597545849263e+00 -1.214811811302480216e+01 8.908753014739327014e+00 3.583420699413098376e+00 -1.216805722784506649e+01 1.001687285085347057e+01 7.537345484067524692e-01 1.000000000000000000e+00
8.436850554369209831e+00 1.307103693920012244e+00 -2.722488089869538186e+01 -4.067375257012638023e+00 -1.020993154617486809e+01 -9.448540573663033459e-01 1.843843888234116690e+01 5.244245405622446343e-01 -9.604689963161431976e+00 1.106325584771844817e+01 -3.812832949666411064e+00 -7.840951255087108329e+00 -8.478712548933190263e+00 8.401185220859288094e+00 -6.521848695547337371e+00 -1.858768976351282731e+01 -2.069807972131991392e+01 -1.024469057782011383e+01 -5.865403005803840664e+00 9.281146101314254437e+00 -8.731167431284079683e+00 1.453395177308147268e+00 9.220028680968118673e-01 4.387202284553800347e+00 -2.153529168630570467e+01 7.973526316746172071e+00 1.507095110218695488e+01 -3.960058492200384528e+00 -1.182132651803353518e+01 -6.547951180233933854e+00 2.125153812204268533e+01 -2.125749009045474480e+01 -6.554791610653095901e+00 1.033730032029943757e+01 1.104995399707535420e+01 -1.163752817096187364e+01 9.630927007456774547e+00 4.195830322390886380e+00 -3.316843670342753736e+00 -2.476351796865242605e+01 6.665132346858796408e-01 -4.113236005495899406e+00 1.202934777375655351e+01 -9.619118202039439680e+00 -6.715730470060669255e+00 1.696423144550390560e+01 -7.010345879860726548e+00 4.973370557461907815e+00 1.021923467344912062e+01 -7.718095756476830438e+00 -1.353946223217737987e+01 2.919749057078640853e+00 -9.348155855988917295e+00 8.712559533155069147e+00 2.839341221557306394e+00 2.218844553472038328e+01 3.280693890747536923e+00 1.963993734955410631e+01 -4.179489422933611920e+00 -1.668838634099309104e+01 -1.491530962999291710e+01 1.104279846214633309e+01 6.684329817009085906e-01 2.567875547231860978e+01 1.972002758348123663e+00 -2.234079400326455911e+01 -9.576034749434768401e+00 -9.547786909562305802e-02 -3.895560553824411847e-03 2.780293012523028295e+00 -1.603304312981595459e+01 2.637969817544786100e+00 -2.065533222221261411e+01 1.026863220411673794e+01 -6.972759170494204461e+00 -1.001844225977826497e+01 3.007647392599381853e+00 2.126827432267178963e+00 7.428722018995482124e+00 1.355323837885371141e+01 -7.119644431708366916e+00 3.159113824721122121e+00 7.984427833624423876e+00 3.036899760936600856e+00 5.093750815701515222e+00 6.276533642127575696e+00 1.167079572432949686e+00 1.175251438278533023e+01 -1.204834023767215889e+01 1.459944007621430018e+01 1.053841100118365759e+01 -1.256689177049188366e+01 3.993837105666989018e+00 1.192946518776221332e+01 2.943157477548009826e+00 -1.206711211908687131e+00 -1.334341848811729392e+01 -1.355704930531571506e+01 -8.409697204629610567e+00 6.104027270478049161e+00 1.000000000000000000e+00
-6.454798807734799304e+00 -7.644665777115533523e+00 5.805615436517279626e+00 -5.530733221773194153e+00 1.264634633387039209e+01 5.792165027570717939e+00 3.868697775843381592e+00 -1.335129113740800832e+01 -1.408367296342993491e+01 -6.649364391564463794e+00 -1.491315191089717995e+00 1.799322265475815286e+01 -5.146588596468714805e+00 1.531293287935514869e+01 1.410503135171806699e+00 -5.809859442301021915e+00 1.313473574430343938e+01 -3.956997452686201733e+00 -1.524547434060495199e+00 1.569862919719232641e+00 -8.406711428667875907e+00 -8.621533226657071225e+00 -3.420207588269184917e+00 -2.770143536214765057e+00 7.757946685404263576e+00 -4.315689887480769649e+00 7.445192318170970047e+00 4.636922214784418017e+00 1.042916080381697164e+01 1.830927446809974324e+00 1.390572974678730755e+00 -1.395019863371924984e+01 -1.185983101236889681e+01 -4.123922064997606718e+00 -1.807438885385755611e+01 9.481713617751418299e-01 6.936456877044441249e+00 -2.837209942678714292e+00 -8.356855891639261458e+00 -1.592838080399434730e+01 8.526001732151613055e+00 -4.022370230888728138e+00 -9.273750806143054248e+00 4.402415291731347047e+00 1.630593392382600371e+01 -2.205292352132104483e+01 7.296415879962028228e+00 1.737237167680690320e+01 3.477221757816317904e+01 1.055848226133526069e+01 6.722379561968648609e+00 1.189358679956947817e+01 -8.474126255549535358e+00 1.643739044357021228e+01 7.090759714320680196e+00 -1.578849567006572308e+01 8.208846383858912077e+00 1.617668099892131295e+01 -1.162884701567603596e+00 -1.394814254597314118e+01 2.275573641618267118e+01 6.935511068494807141e+00 4.615408140851802621e+00 -1.357651849723252013e+01 -1.176559636658918828e+00 -8.650206175844578738e+00 -1.547539484470459925e+01 -8.977648301132595821e-01 2.192751789288724851e+01 3.762347156593744746e+00 -8.307110556491242193e+00 -1.244760028415376496e+01 2.977606530524271822e+00 1.329442419491157956e+01 1.451634579668962388e+01 -6.545465937376535592e+00 -1.690182532782423808e+00 4.302927759814261677e+00 -1.527246169332224213e+01 -1.540112810773606178e+01 -5.385133389583121932e+00 3.601215963239450701e+00 2.862570662934750487e+00 -7.969241281059488813e+00 3.363319859621475838e-01 1.550286018930393972e+01 -1.763106938787084577e+00 1.511121655200747327e+01 1.595378703196558723e+00 -1.706669280642266884e+01 -9.176762912950252371e+00 -8.597388672327666015e+00 1.365194321976260383e+01 -2.261569422565918330e+01 -7.152034569386758633e+00 6.273378291710315580e+00 1.168437271472297390e+01 4.739298758490502195e+00 -9.263561136563842169e+00 1.756966631386720223e+01 1.000000000000000000e+00
3.504217937904997804e+00 8.266526994938912409e+00 -3.996854387510281548e+00 7.273753617947303240e+00 1.096194306854932243e+01 1.037320144278489487e+01 -5.539517715602395587e-01 -1.287190490602742443e+01 1.458002652400567456e+01 6.469729887375010868e+00 3.698158350384151971e-01 1.009782573743308376e+01 -1.039169946130773248e+01 -6.665899063223061916e+00 -1.652009182382434460e+01 5.319474372320176059e+00 -2.665496883216074586e+00 3.942286251101792871e+00 1.184377184374319292e+01 1.262855254350303769e+00 6.580889187836260312e+00 1.721974941508992218e+00 1.271701552762833920e+01 1.116160555884770700e+00 -7.675164242950556215e-01 1.610292727711228666e+00 6.595959734197289315e+00 5.265215187728719215e+00 -1.524110483251558179e+00 1.122941893719411688e+01 -2.289997010669339250e+00 -5.352980905207157747e+00 4.655141134992732965e+00 -5.696286240365615150e+00 -2.516785446740501531e+00 6.904250427804966783e+00 8.201096873106914487e+00 -1.607021554075428682e+01 -4.084487935570766837e+00 -4.035697922728351372e+00 1.095450904545708681e+01 7.816368939444076958e+00 -1.207783744560167127e+00 6.397970628669979121e+00 2.265436254027267948e-01 -3.438723527792954648e+00 4.850195764985697267e+00 3.552101981858756030e+00 -2.504052652766023712e+01 -1.055254885432921164e+01 1.159837668619851492e+01 -8.510641666438008457e+00 -7.836626006476519635e+00 -1.484603055402386573e+01 5.383131066240015805e+00 -1.346621549877040280e+01 4.593933405716193796e+00 -1.315003322583584833e+01 -2.972459476301762216e+00 -2.023687970546439274e+01 -1.866708626562996898e+01 -1.283577231584839851e+01 -5.864552314365958807e+00 1.908157893111354086e+00 1.783052263990813202e+01 1.162567512008932979e+01 -1.108760452457790358e+01 8.168910939323735576e+00 -7.400351756517909330e+00 3.402174147708335372e+00 2.557763096056369978e+00 -1.052409950658054605e+01 7.514382780295404629e+00 -5.088719446462196316e+00 -8.209594027405495709e+00 1.611917866347387429e+00 -1.639927647510111441e+00 -1.516297246091625261e+01 -9.137216118822815147e+00 -2.532278272757094939e+00 -5.642874966109087786e+00 -4.222882801341747694e+01 -1.798290137087507290e+01 2.494233171453769415e+01 1.344735780532145419e+01 1.155116369219656036e+01 -1.681443995380024647e+00 3.870249331379899793e+00 2.237522765223983967e+01 3.966436705048734357e+00 2.082334375597479692e+01 -3.687937037416189612e-01 -4.693590320603171051e+00 -9.750498737733812038e-02 1.200892672792957683e+01 1.075316025218626592e+01 1.572639382645234107e+01 4.395918651226213392e+00 1.142221476143684633e+01 4.367029356164173315e+00 1.000000000000000000e+00
4.832019229860935461e+00 -8.097749788888004119e+00 6.331533760721048232e+00 1.422662698909134527e+01 -6.774213521704128826e-01 1.315328582537461655e-01 -1.329910976039967530e+01 3.169052258522821131e+00 -6.651601564860804672e+00 -1.932389572709360692e+01 -1.597509238605400306e+01 1.415081821127347084e+01 6.939408190167450030e+00 -3.126495914433903511e+00 -1.047075787274317271e+01 3.827544808173130253e+00 -7.965930681362206833e+00 -1.089779350056235785e+01 -4.159806521914187982e+00 -5.564470311810082448e-01 -1.493491492310107205e+01 2.646528296182826256e-01 -4.079949824865973795e+00 -1.745332530584110131e+01 1.217164305769763288e+01 -6.739057226122565636e-01 -1.180974363856675780e+01 5.101153887644470863e+00 -1.451759114424894470e+01 -9.072481154322769470e+00 2.899883650930904366e+01 2.003602726555019586e+01 6.631360601827195111e+00 -1.144210230529541850e+00 -2.762031237877203171e+00 -1.331520718547364757e+00 -1.007580647426357601e+01 -1.090759457982844616e+01 -1.312051086426957447e+01 2.068047681351751521e+01 1.328915919017886615e+01 1.103802578205766061e+01 4.884276837248519243e+00 -5.173594984207992908e+00 -3.539836452673252865e+00 2.034050521325679206e+00 -1.407947791747382738e+01 8.097532324281448979e+00 9.814239054012821484e+00 -2.095692883229115111e+01 -1.453947860843515549e+01 -1.834577565375612451e+01 1.161862924960003340e+01 3.062316758193817101e+00 -1.248135229910498634e+00 -9.314305183011697409e-01 3.241653591039092674e+01 1.695703906585838538e+01 -6.844065231701414120e+00 8.525879943563735353e+00 1.524639328780681202e+00 -2.845860397403094311e+01 8.295299268986362495e-01 2.045947959912723491e+00 4.972478967696081220e+00 2.064541130381067902e+01 5.772044456466749018e+00 5.083629423260856761e+00 3.880162179225609798e+00 9.972869500710752177e+00 4.060599954817106116e+00 -6.232868761104981559e+00 6.312776793797492125e+00 1.686386375405232130e+01 4.922012881164696374e+00 1.538564626907459321e+01 3.873454064064402735e-01 8.726452127745602638e+00 -2.030291398803672465e+01 -7.510017500351545694e-02 -2.432095993700942316e-01 4.795074274218495525e+00 -6.376247313706939757e+00 1.730737554356910790e+00 1.349197270423852402e+01 1.662192109329460621e+01 4.042520281123243464e+00 -7.689739711614904660e-01 1.100449112532129181e+00 8.860890368734056111e+00 -1.981877600174761556e+00 6.353133985377271031e+00 -4.700592315046916880e+00 3.065529183904153143e+01 -1.245189481938515108e+01 -7.116675915158111820e+00 1.601309786039363914e+01 5.039935565466308276e+00 -5.014609622135263400e+00 7.347356616403835083e+00 1.000000000000000000e+00
